TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,National,Direct Edge A,BATS,NASDAQ OMX PSX,Direct Edge X,NYSE Arca SM,CBOE,NASDAQ,BATS Y 
2014-03-13 10:35:46,2,80,0,0,0,0,0,0,0,80,0,0,0
2014-03-13 10:35:48,2,94,0,0,0,0,0,0,0,0,0,94,0
2014-03-13 10:35:53,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 10:36:03,2,150,0,0,0,0,0,0,0,0,0,150,0
2014-03-13 10:36:05,2,115,0,0,0,0,0,0,0,15,0,100,0
2014-03-13 10:36:06,12,1877,0,0,0,0,100,0,127,1000,0,650,0
2014-03-13 10:36:07,2,500,0,0,0,0,400,0,0,0,0,100,0
2014-03-13 10:36:15,1,50,0,0,0,0,0,0,0,0,0,50,0
2014-03-13 10:36:16,1,56,0,0,0,0,0,0,0,0,0,0,56
2014-03-13 10:36:25,11,6278,0,0,0,0,0,0,6000,0,0,278,0
2014-03-13 10:36:26,30,6978,0,0,0,0,200,0,320,1440,0,5018,0
2014-03-13 10:36:27,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:36:32,11,7229,0,0,0,0,129,6000,400,600,0,100,0
2014-03-13 10:36:33,3,314,0,0,0,0,0,0,0,0,0,314,0
2014-03-13 10:36:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:36:35,9,604,0,0,0,0,0,0,0,200,0,404,0
2014-03-13 10:36:37,1,25,0,0,0,0,0,0,0,0,0,25,0
2014-03-13 10:36:40,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:36:41,9,959,0,0,0,0,0,0,100,659,0,100,100
2014-03-13 10:36:44,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 10:36:45,7,465,0,0,0,0,100,0,0,0,0,365,0
2014-03-13 10:36:48,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:36:49,1,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 10:36:50,2,800,0,0,0,700,0,0,100,0,0,0,0
2014-03-13 10:36:52,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:36:54,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 10:36:58,7,700,0,0,0,0,0,0,200,300,0,200,0
2014-03-13 10:37:03,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 10:37:04,19,1596,0,0,0,100,800,0,100,0,0,596,0
2014-03-13 10:37:05,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:37:06,7,378,0,0,0,0,44,0,100,0,0,134,100
2014-03-13 10:37:12,35,2361,0,0,0,0,200,0,500,428,0,933,300
2014-03-13 10:37:13,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:37:15,17,2193,0,0,0,0,100,0,986,765,0,342,0
2014-03-13 10:37:18,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:37:19,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 10:37:21,24,3400,0,100,0,100,100,0,900,1500,0,300,400
2014-03-13 10:37:32,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:37:33,1,10,0,0,0,0,10,0,0,0,0,0,0
2014-03-13 10:37:34,3,200,0,0,0,0,25,0,100,75,0,0,0
2014-03-13 10:37:36,5,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 10:37:38,11,1109,0,100,0,101,200,0,214,285,0,109,100
2014-03-13 10:37:40,4,600,0,0,0,0,100,0,0,500,0,0,0
2014-03-13 10:37:46,5,500,0,100,0,0,100,0,100,100,0,100,0
2014-03-13 10:37:50,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:37:54,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:37:55,2,150,0,0,0,100,0,0,50,0,0,0,0
2014-03-13 10:37:56,1,500,0,0,0,0,0,0,0,0,0,500,0
2014-03-13 10:37:57,21,4829,0,0,0,129,0,0,2200,800,0,1700,0
2014-03-13 10:38:01,1,400,0,0,0,0,0,400,0,0,0,0,0
2014-03-13 10:38:03,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 10:38:08,2,500,0,0,0,0,0,0,0,400,0,100,0
2014-03-13 10:38:11,3,202,0,0,0,0,0,0,0,100,0,102,0
2014-03-13 10:38:14,4,950,0,0,0,0,0,0,0,950,0,0,0
2014-03-13 10:38:18,2,11,0,0,0,0,10,0,0,1,0,0,0
2014-03-13 10:38:20,3,300,0,0,0,0,0,0,100,200,0,0,0
2014-03-13 10:38:23,1,82,0,0,0,0,0,0,0,0,0,82,0
2014-03-13 10:38:24,3,200,0,0,0,0,100,0,100,0,0,0,0
2014-03-13 10:38:26,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:38:28,6,608,0,0,0,0,290,0,200,0,0,118,0
2014-03-13 10:38:29,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:38:30,7,743,0,0,0,0,300,0,0,0,0,443,0
2014-03-13 10:38:31,3,101,0,0,0,0,0,0,100,0,0,1,0
2014-03-13 10:38:37,1,1,0,0,0,0,0,0,0,1,0,0,0
2014-03-13 10:38:38,14,823,0,210,0,0,313,0,200,0,0,100,0
2014-03-13 10:38:43,1,10,0,10,0,0,0,0,0,0,0,0,0
2014-03-13 10:38:46,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:38:54,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:38:55,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:38:56,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:38:57,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 10:38:58,23,2242,0,100,0,100,400,0,500,342,0,800,0
2014-03-13 10:39:01,25,1607,0,0,0,0,0,350,0,380,0,477,400
2014-03-13 10:39:09,15,2100,0,0,0,0,0,0,0,1200,0,900,0
2014-03-13 10:39:10,7,750,0,0,0,0,0,0,50,200,0,500,0
2014-03-13 10:39:11,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:39:12,1,600,0,0,0,0,0,600,0,0,0,0,0
2014-03-13 10:39:16,7,1085,0,105,0,200,0,0,0,580,0,200,0
2014-03-13 10:39:19,4,330,0,200,0,0,0,0,30,0,0,100,0
2014-03-13 10:39:22,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:39:24,4,900,0,90,0,0,0,0,810,0,0,0,0
2014-03-13 10:39:27,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:39:28,3,160,0,0,0,100,0,0,0,60,0,0,0
2014-03-13 10:39:29,6,1200,0,0,0,100,0,0,1100,0,0,0,0
2014-03-13 10:39:30,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 10:39:31,2,120,0,0,0,0,0,0,120,0,0,0,0
2014-03-13 10:39:33,3,280,0,0,0,0,0,0,280,0,0,0,0
2014-03-13 10:39:35,2,107,0,0,0,0,0,0,7,100,0,0,0
2014-03-13 10:39:36,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:39:37,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 10:39:38,2,150,0,0,0,0,0,0,100,0,0,50,0
2014-03-13 10:39:39,3,300,0,0,0,0,0,0,0,100,0,200,0
2014-03-13 10:39:40,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:39:45,13,3887,0,0,0,137,0,0,0,0,0,3750,0
2014-03-13 10:39:46,4,400,0,100,0,0,0,0,0,200,0,100,0
2014-03-13 10:39:48,1,111,0,0,0,0,0,0,0,0,0,111,0
2014-03-13 10:39:50,9,913,0,0,0,0,0,0,200,637,0,76,0
2014-03-13 10:39:51,2,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 10:39:52,18,1927,0,0,0,0,155,0,400,1272,0,100,0
2014-03-13 10:39:54,1,3600,0,0,0,0,0,3600,0,0,0,0,0
2014-03-13 10:39:55,2,28,0,0,0,0,0,0,0,0,0,28,0
2014-03-13 10:39:56,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 10:40:01,14,807,0,0,0,17,0,0,100,100,0,590,0
2014-03-13 10:40:03,8,401,0,0,0,0,0,0,101,100,0,200,0
2014-03-13 10:40:17,21,2374,0,0,0,0,0,27,1606,336,0,405,0
2014-03-13 10:40:18,3,324,0,100,0,0,0,0,124,100,0,0,0
2014-03-13 10:40:19,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:40:23,13,1276,0,0,0,0,0,0,200,820,0,256,0
2014-03-13 10:40:26,12,1302,0,0,0,100,0,0,400,400,0,402,0
2014-03-13 10:40:27,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:40:29,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:40:30,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 10:40:31,9,1200,0,100,0,0,100,0,300,0,0,300,400
2014-03-13 10:40:35,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 10:40:36,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:40:41,1,55,0,0,0,0,0,0,55,0,0,0,0
2014-03-13 10:40:48,6,456,0,100,0,100,0,0,0,50,0,106,100
2014-03-13 10:40:49,2,173,0,100,0,0,0,0,0,0,0,0,73
2014-03-13 10:40:50,3,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 10:40:51,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 10:40:54,13,1642,0,158,0,100,0,0,50,634,0,600,100
2014-03-13 10:40:55,8,738,0,0,0,0,0,0,0,538,0,200,0
2014-03-13 10:40:57,4,400,0,0,0,0,0,0,0,200,0,200,0
2014-03-13 10:40:59,2,115,0,0,0,0,0,0,0,115,0,0,0
2014-03-13 10:41:00,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:41:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:41:05,8,1400,0,0,0,100,700,0,100,0,0,400,100
2014-03-13 10:41:12,1,63,0,0,0,0,0,0,0,0,0,63,0
2014-03-13 10:41:14,9,800,0,0,0,0,570,0,0,30,0,200,0
2014-03-13 10:41:15,1,50,0,0,0,0,0,0,50,0,0,0,0
2014-03-13 10:41:16,15,1500,0,200,0,800,100,0,0,100,0,300,0
2014-03-13 10:41:23,19,3130,0,0,0,100,0,0,0,1000,0,2030,0
2014-03-13 10:41:26,15,1409,0,0,0,100,200,850,0,80,0,179,0
2014-03-13 10:41:31,1,5,0,0,0,0,0,0,0,0,0,5,0
2014-03-13 10:41:33,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 10:41:41,5,450,0,0,0,0,0,0,0,450,0,0,0
2014-03-13 10:41:46,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 10:41:50,9,1200,0,0,0,0,0,0,100,400,0,700,0
2014-03-13 10:41:55,1,20,0,0,0,0,0,0,0,0,0,20,0
2014-03-13 10:41:57,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:41:58,2,101,0,0,0,0,0,0,0,0,0,101,0
2014-03-13 10:41:59,2,99,0,0,0,0,0,0,0,0,0,99,0
2014-03-13 10:42:02,2,480,0,0,0,0,0,400,0,80,0,0,0
2014-03-13 10:42:05,5,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 10:42:07,11,1035,0,0,0,0,0,0,202,833,0,0,0
2014-03-13 10:42:09,2,167,0,0,0,0,0,0,0,167,0,0,0
2014-03-13 10:42:10,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:42:30,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:42:31,3,840,0,0,0,0,0,0,0,840,0,0,0
2014-03-13 10:42:34,1,6,0,6,0,0,0,0,0,0,0,0,0
2014-03-13 10:42:36,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:42:49,3,300,0,0,0,0,200,0,0,0,0,100,0
2014-03-13 10:42:57,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:43:01,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:43:06,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:43:07,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:43:08,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:43:10,17,1300,0,0,0,0,0,0,400,400,0,500,0
2014-03-13 10:43:11,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:43:16,3,200,0,50,0,100,0,0,0,50,0,0,0
2014-03-13 10:43:20,1,20,0,0,0,0,0,0,20,0,0,0,0
2014-03-13 10:43:23,3,500,0,0,0,0,0,0,0,500,0,0,0
2014-03-13 10:43:25,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 10:43:26,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:43:29,9,900,0,100,0,0,300,0,100,200,0,200,0
2014-03-13 10:43:39,3,171,0,0,0,0,0,0,71,80,0,20,0
2014-03-13 10:43:41,4,225,0,0,0,0,0,0,75,0,0,150,0
2014-03-13 10:43:42,2,11,0,0,0,0,0,0,1,0,0,10,0
2014-03-13 10:43:43,11,857,0,0,0,100,0,0,100,300,0,357,0
2014-03-13 10:43:44,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:43:45,5,1734,0,0,0,0,0,0,100,100,0,1534,0
2014-03-13 10:43:46,1,30,0,0,0,0,0,0,0,30,0,0,0
2014-03-13 10:43:48,6,470,0,0,0,0,0,0,0,340,0,130,0
2014-03-13 10:43:51,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 10:43:53,23,4800,0,0,0,0,0,0,1100,600,0,3100,0
2014-03-13 10:43:54,4,230,0,0,0,0,0,0,0,130,0,100,0
2014-03-13 10:43:56,1,600,0,0,0,0,0,600,0,0,0,0,0
2014-03-13 10:44:04,1,48,0,0,0,0,0,0,48,0,0,0,0
2014-03-13 10:44:14,17,425,0,0,0,0,0,0,0,0,0,425,0
2014-03-13 10:44:18,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:44:19,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:44:21,1,20,0,0,0,0,0,0,0,20,0,0,0
2014-03-13 10:44:26,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:44:27,6,317,0,0,0,0,215,0,100,2,0,0,0
2014-03-13 10:44:28,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:44:29,15,896,0,0,0,0,0,0,400,200,0,296,0
2014-03-13 10:44:30,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:44:52,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:44:53,10,1507,0,0,0,0,100,0,0,100,0,1307,0
2014-03-13 10:44:54,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:44:55,20,1484,0,151,0,0,0,0,576,100,0,657,0
2014-03-13 10:44:56,3,256,0,0,0,0,0,0,0,100,0,156,0
2014-03-13 10:44:57,4,653,0,0,0,0,0,0,0,453,0,200,0
2014-03-13 10:44:59,1,78,0,0,0,0,0,0,0,78,0,0,0
2014-03-13 10:45:00,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:45:01,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:45:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:45:05,10,530,0,0,0,0,0,0,200,100,0,230,0
2014-03-13 10:45:06,8,1261,0,0,0,17,300,0,0,0,0,944,0
2014-03-13 10:45:08,8,1700,0,0,0,100,0,0,0,300,0,1300,0
2014-03-13 10:45:09,3,1230,0,0,0,100,0,0,0,1130,0,0,0
2014-03-13 10:45:13,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:45:14,5,1100,0,0,0,0,0,1100,0,0,0,0,0
2014-03-13 10:45:15,6,84,0,0,0,0,0,0,0,0,0,84,0
2014-03-13 10:45:16,1,98,0,0,0,0,0,0,98,0,0,0,0
2014-03-13 10:45:19,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:45:26,12,995,0,0,0,0,0,0,582,408,0,5,0
2014-03-13 10:45:32,12,751,0,0,0,0,0,25,0,726,0,0,0
2014-03-13 10:45:35,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:45:37,3,306,0,0,0,0,0,0,300,6,0,0,0
2014-03-13 10:45:42,4,220,0,0,0,0,0,0,0,0,0,220,0
2014-03-13 10:45:43,2,239,0,0,0,0,0,0,239,0,0,0,0
2014-03-13 10:45:44,2,10,0,0,0,0,0,0,0,0,0,10,0
2014-03-13 10:45:48,13,1400,0,200,0,0,0,0,0,700,0,500,0
2014-03-13 10:45:52,1,3000,0,0,0,0,0,0,3000,0,0,0,0
2014-03-13 10:46:04,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:46:05,5,350,0,0,0,0,0,0,350,0,0,0,0
2014-03-13 10:46:07,4,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 10:46:08,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:46:12,5,401,0,0,0,0,100,0,0,100,0,201,0
2014-03-13 10:46:20,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:46:21,4,315,0,0,0,15,0,0,200,0,0,100,0
2014-03-13 10:46:23,4,302,0,0,0,100,0,0,100,2,0,100,0
2014-03-13 10:46:24,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 10:46:32,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:46:34,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 10:46:36,7,800,0,0,0,0,0,0,300,400,0,100,0
2014-03-13 10:46:37,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:46:40,10,859,0,300,0,0,200,0,0,258,0,101,0
2014-03-13 10:46:41,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:46:44,22,2716,0,406,0,200,0,0,900,800,0,310,100
2014-03-13 10:46:46,12,1204,0,0,0,0,0,0,640,0,0,564,0
2014-03-13 10:46:47,2,75,0,0,0,0,0,0,75,0,0,0,0
2014-03-13 10:46:50,6,371,0,0,0,0,0,0,325,0,0,46,0
2014-03-13 10:46:51,2,110,0,0,0,0,0,0,0,10,0,0,100
2014-03-13 10:46:52,2,200,0,0,0,0,100,0,0,0,0,100,0
2014-03-13 10:46:53,4,305,0,200,0,0,0,0,0,0,0,100,5
2014-03-13 10:46:56,3,250,0,0,0,0,100,0,0,50,0,100,0
2014-03-13 10:46:58,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:46:59,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 10:47:02,65,10097,0,100,0,1,410,0,7783,4,0,1599,200
2014-03-13 10:47:03,6,103,0,3,0,0,0,0,0,0,0,100,0
2014-03-13 10:47:04,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 10:47:05,9,572,0,0,0,100,100,0,100,100,0,172,0
2014-03-13 10:47:11,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:47:12,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:47:15,8,625,0,0,0,300,0,0,100,0,0,25,200
2014-03-13 10:47:16,2,110,0,0,0,0,0,0,100,10,0,0,0
2014-03-13 10:47:19,3,300,0,0,0,100,0,0,0,0,0,200,0
2014-03-13 10:47:21,2,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 10:47:22,22,2000,0,0,0,0,200,0,500,800,0,500,0
2014-03-13 10:47:24,3,281,0,0,0,0,0,0,0,280,0,1,0
2014-03-13 10:47:28,4,91,0,0,0,0,0,0,20,20,0,51,0
2014-03-13 10:47:29,5,281,0,0,0,0,0,0,0,0,0,281,0
2014-03-13 10:47:30,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:47:31,2,160,0,0,0,0,0,0,0,0,0,160,0
2014-03-13 10:47:32,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:47:33,5,709,0,0,0,200,400,0,0,109,0,0,0
2014-03-13 10:47:34,2,142,0,0,0,0,0,0,0,0,0,142,0
2014-03-13 10:47:35,4,759,0,200,0,0,0,0,500,0,0,59,0
2014-03-13 10:47:36,5,441,0,200,0,0,0,0,0,0,0,141,100
2014-03-13 10:47:44,11,1145,0,200,0,100,170,0,175,0,0,300,200
2014-03-13 10:47:48,4,700,0,0,0,0,0,0,0,0,0,600,100
2014-03-13 10:47:49,2,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 10:47:51,13,1300,0,0,0,0,100,0,0,800,0,400,0
2014-03-13 10:47:52,1,7,0,0,0,0,7,0,0,0,0,0,0
2014-03-13 10:47:54,2,110,0,0,0,0,10,0,0,100,0,0,0
2014-03-13 10:47:58,11,3123,0,0,0,0,0,0,0,300,0,2773,50
2014-03-13 10:48:00,1,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:48:04,3,127,0,0,0,0,0,0,100,0,0,27,0
2014-03-13 10:48:08,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:48:16,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:48:18,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:48:19,7,700,0,0,0,0,100,0,0,600,0,0,0
2014-03-13 10:48:21,2,153,0,0,0,0,0,0,0,153,0,0,0
2014-03-13 10:48:22,5,447,0,0,0,0,0,0,0,247,0,200,0
2014-03-13 10:48:23,3,201,0,0,0,0,0,0,0,0,0,201,0
2014-03-13 10:48:26,8,1326,0,0,0,0,75,0,500,0,0,751,0
2014-03-13 10:48:34,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:48:35,3,300,0,0,0,100,0,0,100,0,0,100,0
2014-03-13 10:48:36,9,725,0,200,0,0,0,0,225,100,0,200,0
2014-03-13 10:48:45,1,29,0,0,0,0,0,0,0,0,0,29,0
2014-03-13 10:49:05,1,8,0,0,0,0,0,0,0,0,0,8,0
2014-03-13 10:49:07,7,592,0,0,0,0,0,0,200,100,0,292,0
2014-03-13 10:49:08,1,13,0,0,0,0,0,0,0,0,0,13,0
2014-03-13 10:49:09,2,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:49:11,4,500,0,0,0,0,0,0,200,0,0,300,0
2014-03-13 10:49:12,7,601,0,0,0,0,0,0,100,100,0,201,200
2014-03-13 10:49:15,3,300,0,0,0,0,0,0,100,100,0,100,0
2014-03-13 10:49:16,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 10:49:18,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:49:19,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:49:20,3,300,0,100,0,0,200,0,0,0,0,0,0
2014-03-13 10:49:21,7,1199,0,0,0,0,300,0,0,99,0,800,0
2014-03-13 10:49:22,10,2300,0,0,0,100,0,0,1500,400,0,300,0
2014-03-13 10:49:23,5,701,0,0,0,0,0,0,700,0,0,1,0
2014-03-13 10:49:24,9,701,0,0,0,0,0,0,300,101,0,300,0
2014-03-13 10:49:25,2,300,0,0,0,0,0,0,200,100,0,0,0
2014-03-13 10:49:27,4,700,0,0,0,0,0,0,700,0,0,0,0
2014-03-13 10:49:28,10,900,0,0,0,0,0,0,200,400,0,300,0
2014-03-13 10:49:32,8,3605,0,0,0,0,0,3100,49,100,0,256,100
2014-03-13 10:49:33,1,5,0,0,0,0,0,0,0,0,0,0,5
2014-03-13 10:49:34,4,400,0,0,0,0,0,0,0,200,0,200,0
2014-03-13 10:49:35,11,791,0,0,0,0,0,0,151,400,0,240,0
2014-03-13 10:49:37,26,1996,0,0,0,0,241,0,488,0,0,767,500
2014-03-13 10:49:38,7,389,0,0,0,0,0,0,206,183,0,0,0
2014-03-13 10:49:39,6,1896,0,0,0,0,0,0,1876,0,0,20,0
2014-03-13 10:49:41,1,1,0,0,0,0,0,0,0,0,0,1,0
2014-03-13 10:49:42,1,50,0,50,0,0,0,0,0,0,0,0,0
2014-03-13 10:49:46,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:49:52,4,466,0,0,0,0,0,0,0,466,0,0,0
2014-03-13 10:49:54,1,150,0,0,0,0,0,0,150,0,0,0,0
2014-03-13 10:50:00,2,150,0,0,0,0,0,0,150,0,0,0,0
2014-03-13 10:50:02,2,118,0,100,0,18,0,0,0,0,0,0,0
2014-03-13 10:50:10,2,297,0,0,0,0,0,0,0,0,0,297,0
2014-03-13 10:50:12,6,503,0,0,0,0,0,0,400,0,0,103,0
2014-03-13 10:50:13,2,300,0,0,0,0,0,0,0,0,0,300,0
2014-03-13 10:50:14,3,233,0,0,0,0,0,233,0,0,0,0,0
2014-03-13 10:50:16,1,17,0,0,0,0,0,0,0,0,0,17,0
2014-03-13 10:50:17,2,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:50:19,3,366,0,0,0,0,0,0,0,283,0,83,0
2014-03-13 10:50:21,3,193,0,0,0,34,0,0,0,0,0,159,0
2014-03-13 10:50:23,14,860,0,0,0,0,3,0,0,849,0,8,0
2014-03-13 10:50:26,8,1340,0,0,0,0,0,0,1200,0,0,140,0
2014-03-13 10:50:29,6,600,0,100,0,0,200,0,0,0,0,100,200
2014-03-13 10:50:30,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:50:32,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:50:37,2,200,0,0,0,0,0,0,0,0,0,200,0
2014-03-13 10:50:38,8,694,0,100,0,0,0,0,0,565,0,29,0
2014-03-13 10:50:40,1,24,0,0,0,0,0,0,0,0,0,24,0
2014-03-13 10:50:41,1,15,0,0,0,0,0,0,0,0,0,0,15
2014-03-13 10:50:42,2,200,0,0,0,0,0,0,100,0,0,100,0
2014-03-13 10:50:43,12,1690,0,100,0,0,100,0,0,1290,0,100,100
2014-03-13 10:50:47,3,450,0,100,0,0,0,0,0,0,0,350,0
2014-03-13 10:50:48,3,110,0,0,0,0,0,0,0,110,0,0,0
2014-03-13 10:50:49,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 10:50:53,1,40,0,0,0,40,0,0,0,0,0,0,0
2014-03-13 10:50:54,2,127,0,0,0,0,0,0,0,0,0,127,0
2014-03-13 10:50:59,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:51:01,6,637,0,0,0,0,100,0,0,100,0,337,100
2014-03-13 10:51:04,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:51:06,5,464,0,0,0,0,0,0,0,464,0,0,0
2014-03-13 10:51:09,1,25,0,0,0,0,0,0,0,0,0,25,0
2014-03-13 10:51:12,2,610,0,0,0,0,0,0,610,0,0,0,0
2014-03-13 10:51:13,4,300,0,0,0,0,0,0,0,300,0,0,0
2014-03-13 10:51:15,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:51:22,2,160,0,0,0,0,0,0,0,160,0,0,0
2014-03-13 10:51:23,1,60,0,0,0,0,0,0,0,60,0,0,0
2014-03-13 10:51:24,6,570,0,0,0,100,0,0,170,70,0,230,0
2014-03-13 10:51:30,7,620,0,0,0,0,144,0,0,0,0,476,0
2014-03-13 10:51:36,10,1324,0,100,0,200,100,0,623,0,0,101,200
2014-03-13 10:51:37,1,250,0,0,0,0,0,0,250,0,0,0,0
2014-03-13 10:51:41,3,300,0,0,0,0,0,0,100,100,0,100,0
2014-03-13 10:51:45,5,602,0,0,0,0,0,0,602,0,0,0,0
