TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX BX,Direct Edge A,NASDAQ OMX,Direct Edge X,NASDAQ OMX PSX,NYSE Arca SM,BATS Y,NYSE,BATS,National 
2014-03-13 11:37:32,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:37:34,4,300,0,0,0,0,0,0,200,0,100,0,0
2014-03-13 11:37:53,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:37:59,12,1700,0,400,0,200,400,0,100,0,500,100,0
2014-03-13 11:38:00,2,200,0,0,0,100,0,0,0,0,0,100,0
2014-03-13 11:38:01,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:38:02,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:38:08,1,75,0,0,0,75,0,0,0,0,0,0,0
2014-03-13 11:38:09,1,5,0,0,0,0,0,0,0,5,0,0,0
2014-03-13 11:38:12,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:38:57,2,106,0,0,100,0,6,0,0,0,0,0,0
2014-03-13 11:39:00,15,1069,0,0,0,573,194,0,202,0,100,0,0
2014-03-13 11:39:11,1,2,0,0,0,0,0,0,0,0,0,2,0
2014-03-13 11:39:12,3,120,0,0,0,0,0,0,0,0,0,120,0
2014-03-13 11:39:16,3,500,0,0,0,0,0,0,200,0,300,0,0
2014-03-13 11:39:18,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:39:21,2,500,0,0,0,400,0,100,0,0,0,0,0
2014-03-13 11:39:29,1,8,0,8,0,0,0,0,0,0,0,0,0
2014-03-13 11:39:37,16,2192,0,192,100,400,200,0,500,0,500,300,0
2014-03-13 11:39:39,4,600,0,0,0,200,0,0,0,0,400,0,0
2014-03-13 11:39:46,4,400,0,0,0,100,0,100,200,0,0,0,0
2014-03-13 11:39:47,4,500,0,0,0,300,0,0,200,0,0,0,0
2014-03-13 11:39:49,7,760,0,0,0,300,100,0,260,0,0,100,0
2014-03-13 11:40:01,10,652,0,100,0,100,0,0,0,0,200,252,0
2014-03-13 11:40:08,1,38,0,38,0,0,0,0,0,0,0,0,0
2014-03-13 11:40:10,8,900,0,0,300,200,0,0,100,0,100,200,0
2014-03-13 11:40:28,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:40:51,5,700,0,300,0,100,0,0,100,0,0,200,0
2014-03-13 11:41:00,13,825,0,0,0,324,0,0,200,0,1,200,100
2014-03-13 11:41:18,6,305,0,0,0,104,0,0,201,0,0,0,0
2014-03-13 11:41:26,15,1800,0,200,100,400,100,100,600,0,100,200,0
2014-03-13 11:41:49,7,808,0,0,0,100,500,0,100,0,108,0,0
2014-03-13 11:42:16,4,337,0,0,0,237,0,0,100,0,0,0,0
2014-03-13 11:42:18,7,601,0,0,0,301,200,0,100,0,0,0,0
2014-03-13 11:42:20,1,1,0,0,0,0,0,0,0,0,1,0,0
2014-03-13 11:42:26,3,600,0,500,100,0,0,0,0,0,0,0,0
2014-03-13 11:42:28,6,600,0,0,0,200,200,0,200,0,0,0,0
2014-03-13 11:42:54,10,510,0,0,0,207,0,0,1,0,300,2,0
2014-03-13 11:42:55,1,20,0,0,20,0,0,0,0,0,0,0,0
2014-03-13 11:42:56,2,132,0,0,0,66,0,0,0,0,0,66,0
2014-03-13 11:42:57,7,423,0,0,0,134,0,0,203,0,52,34,0
2014-03-13 11:43:06,1,49,0,49,0,0,0,0,0,0,0,0,0
2014-03-13 11:43:09,14,1331,0,351,180,200,0,0,200,100,100,200,0
2014-03-13 11:43:11,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:43:23,7,602,0,2,0,0,100,0,100,100,200,100,0
2014-03-13 11:43:27,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:43:30,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:43:32,1,2,0,0,2,0,0,0,0,0,0,0,0
2014-03-13 11:43:34,3,252,0,0,0,252,0,0,0,0,0,0,0
2014-03-13 11:43:41,13,1399,0,0,0,1000,0,0,101,0,0,298,0
2014-03-13 11:43:44,12,1204,0,0,0,404,0,100,400,100,200,0,0
2014-03-13 11:43:47,2,101,0,0,0,100,0,0,1,0,0,0,0
2014-03-13 11:43:56,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:43:58,6,800,0,400,200,100,0,0,0,0,0,100,0
2014-03-13 11:44:01,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:44:21,1,5,0,5,0,0,0,0,0,0,0,0,0
2014-03-13 11:44:31,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:44:32,1,35,0,0,0,35,0,0,0,0,0,0,0
2014-03-13 11:44:33,9,1000,0,0,200,300,0,0,0,400,100,0,0
2014-03-13 11:44:37,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:44:39,4,525,0,0,100,0,125,0,0,0,300,0,0
2014-03-13 11:44:45,3,400,0,0,100,200,0,0,0,0,100,0,0
2014-03-13 11:44:59,6,700,0,0,0,0,200,0,200,100,200,0,0
2014-03-13 11:45:02,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 11:45:05,3,300,0,0,0,100,100,0,0,0,100,0,0
2014-03-13 11:45:15,3,300,0,0,0,0,0,0,200,0,100,0,0
2014-03-13 11:45:20,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:45:24,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:45:29,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:45:30,10,1300,0,500,100,400,0,0,100,0,100,100,0
2014-03-13 11:45:42,6,537,0,200,0,280,0,0,0,0,37,20,0
2014-03-13 11:45:44,4,300,0,100,0,100,0,0,0,0,100,0,0
2014-03-13 11:45:45,2,22,0,0,0,22,0,0,0,0,0,0,0
2014-03-13 11:45:46,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:45:49,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 11:46:00,1,43,0,0,0,0,0,0,0,0,0,43,0
2014-03-13 11:46:10,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:46:15,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:46:19,1,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:46:25,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 11:46:40,8,899,0,498,0,300,0,0,101,0,0,0,0
2014-03-13 11:46:42,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:46:43,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 11:46:45,7,2916,0,0,0,216,0,0,100,0,2600,0,0
2014-03-13 11:46:46,2,101,0,0,0,0,100,0,0,0,0,1,0
2014-03-13 11:46:52,4,400,0,0,0,200,0,0,0,0,100,100,0
2014-03-13 11:46:53,15,1423,0,0,0,197,0,0,226,0,0,1000,0
2014-03-13 11:46:57,10,900,0,200,0,430,0,0,170,100,0,0,0
2014-03-13 11:46:59,10,831,0,100,0,531,0,0,100,0,0,100,0
2014-03-13 11:47:02,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:47:06,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 11:47:07,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:47:08,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:47:09,3,300,0,0,0,100,100,0,100,0,0,0,0
2014-03-13 11:47:10,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:47:11,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:47:12,3,300,0,0,0,200,0,0,0,0,0,100,0
2014-03-13 11:47:13,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:47:14,3,1346,0,0,0,0,0,0,0,100,1246,0,0
2014-03-13 11:47:15,5,500,0,100,0,0,0,0,200,0,200,0,0
2014-03-13 11:47:17,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:47:18,3,200,0,91,0,100,9,0,0,0,0,0,0
2014-03-13 11:47:20,4,800,0,600,100,0,0,0,0,0,100,0,0
2014-03-13 11:47:21,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:47:25,14,1500,0,200,0,400,200,100,200,0,300,100,0
2014-03-13 11:47:28,1,1,0,0,0,0,0,0,1,0,0,0,0
2014-03-13 11:47:30,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 11:47:32,4,400,0,100,100,100,0,0,100,0,0,0,0
2014-03-13 11:47:33,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:47:37,1,15,0,0,0,0,0,0,0,15,0,0,0
2014-03-13 11:47:39,16,1320,0,100,0,105,300,0,400,85,300,30,0
2014-03-13 11:47:40,1,74,0,0,0,0,0,0,0,0,0,74,0
2014-03-13 11:47:46,8,1120,0,0,0,0,0,0,1120,0,0,0,0
2014-03-13 11:47:47,8,980,0,100,0,100,0,0,780,0,0,0,0
2014-03-13 11:47:49,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 11:47:51,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:47:54,1,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 11:47:57,5,600,0,200,100,100,0,0,0,100,100,0,0
2014-03-13 11:47:58,6,598,0,0,0,100,100,0,0,0,298,100,0
2014-03-13 11:47:59,2,756,0,0,0,0,0,0,0,0,756,0,0
2014-03-13 11:48:10,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 11:48:11,5,405,0,0,0,405,0,0,0,0,0,0,0
2014-03-13 11:48:20,8,616,0,0,100,206,0,0,0,0,310,0,0
2014-03-13 11:48:24,4,500,0,100,0,0,300,0,0,0,100,0,0
2014-03-13 11:48:40,8,691,0,0,0,191,0,0,200,100,0,200,0
2014-03-13 11:48:41,7,350,0,0,75,0,100,0,0,0,75,100,0
2014-03-13 11:48:46,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 11:48:47,2,119,0,32,0,0,87,0,0,0,0,0,0
2014-03-13 11:48:48,1,16,0,16,0,0,0,0,0,0,0,0,0
2014-03-13 11:48:49,5,480,0,152,0,0,313,0,0,0,15,0,0
2014-03-13 11:48:53,5,605,0,100,0,0,0,0,0,0,505,0,0
2014-03-13 11:49:14,4,255,0,0,0,0,54,0,1,0,100,100,0
2014-03-13 11:49:15,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 11:49:23,13,1200,0,200,200,300,200,0,0,100,0,200,0
2014-03-13 11:50:04,5,600,0,400,0,0,0,100,0,0,100,0,0
2014-03-13 11:50:05,1,13,0,13,0,0,0,0,0,0,0,0,0
2014-03-13 11:50:06,15,1080,0,0,0,400,450,0,10,0,20,200,0
2014-03-13 11:50:07,4,764,0,100,0,100,500,0,0,0,64,0,0
2014-03-13 11:50:14,6,2130,0,0,0,700,1000,0,0,300,130,0,0
2014-03-13 11:50:17,2,200,0,100,100,0,0,0,0,0,0,0,0
2014-03-13 11:50:19,2,300,0,100,0,0,0,0,0,0,200,0,0
2014-03-13 11:50:27,2,81,0,31,0,0,50,0,0,0,0,0,0
2014-03-13 11:50:29,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:50:30,10,523,0,0,0,223,100,0,100,0,100,0,0
2014-03-13 11:50:34,10,1100,0,100,0,700,300,0,0,0,0,0,0
2014-03-13 11:50:37,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:50:39,16,1114,0,400,100,105,0,0,2,0,100,407,0
2014-03-13 11:50:48,5,881,0,0,0,181,600,0,100,0,0,0,0
2014-03-13 11:50:51,5,319,0,0,0,219,0,0,0,0,100,0,0
2014-03-13 11:50:53,1,5,0,0,0,5,0,0,0,0,0,0,0
2014-03-13 11:51:00,4,1300,0,100,0,100,0,0,1000,0,100,0,0
2014-03-13 11:51:14,3,300,0,0,0,0,0,0,0,100,200,0,0
2014-03-13 11:51:16,1,5,0,0,0,5,0,0,0,0,0,0,0
2014-03-13 11:51:24,3,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 11:51:30,11,1662,0,0,0,200,0,0,1301,61,0,100,0
2014-03-13 11:51:37,8,1000,0,0,100,100,0,100,0,0,500,200,0
2014-03-13 11:52:06,1,50,0,0,0,0,0,0,50,0,0,0,0
2014-03-13 11:52:08,2,150,0,0,0,100,0,0,50,0,0,0,0
2014-03-13 11:52:20,2,39,0,0,0,0,0,0,39,0,0,0,0
2014-03-13 11:52:22,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:52:23,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:52:25,7,742,0,0,0,400,0,0,114,0,0,228,0
2014-03-13 11:52:29,33,2605,0,500,100,420,445,0,526,0,510,104,0
2014-03-13 11:52:30,2,300,0,0,0,0,200,0,0,0,100,0,0
2014-03-13 11:52:33,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:52:47,2,400,0,300,0,0,0,0,0,0,100,0,0
2014-03-13 11:52:59,6,525,0,0,0,75,100,0,0,0,350,0,0
2014-03-13 11:53:03,5,500,0,0,0,100,100,0,100,0,100,100,0
2014-03-13 11:53:14,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:53:18,1,10,0,0,0,0,0,0,0,10,0,0,0
2014-03-13 11:53:19,6,275,0,0,0,113,62,0,0,0,100,0,0
2014-03-13 11:53:32,14,1000,0,0,300,0,300,0,0,200,200,0,0
2014-03-13 11:53:47,11,1100,0,200,0,400,100,0,0,0,300,100,0
2014-03-13 11:53:50,2,164,0,0,0,64,100,0,0,0,0,0,0
2014-03-13 11:53:52,3,150,0,50,0,100,0,0,0,0,0,0,0
2014-03-13 11:54:03,6,407,0,0,0,6,100,0,1,0,100,200,0
2014-03-13 11:54:13,3,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:54:14,1,48,0,0,0,0,0,48,0,0,0,0,0
2014-03-13 11:54:25,8,1000,0,0,100,300,100,0,0,0,200,300,0
2014-03-13 11:54:36,8,462,0,159,0,100,0,0,10,33,160,0,0
2014-03-13 11:54:38,4,400,0,0,100,0,300,0,0,0,0,0,0
2014-03-13 11:54:57,13,930,0,0,130,300,100,0,300,0,100,0,0
2014-03-13 11:54:58,3,463,0,193,0,0,0,0,0,0,270,0,0
2014-03-13 11:55:00,1,30,0,0,0,0,0,0,0,0,30,0,0
2014-03-13 11:55:01,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:55:12,5,800,0,0,0,200,0,0,300,0,300,0,0
2014-03-13 11:55:17,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:55:25,11,1614,0,48,100,366,100,0,100,0,800,100,0
2014-03-13 11:55:31,4,220,0,0,0,100,0,0,0,0,100,20,0
2014-03-13 11:55:32,2,106,0,0,0,100,6,0,0,0,0,0,0
2014-03-13 11:55:33,4,600,0,0,0,0,0,0,300,0,300,0,0
2014-03-13 11:55:49,6,800,0,0,0,340,100,0,100,0,260,0,0
2014-03-13 11:56:02,11,1100,0,100,200,200,0,100,0,100,100,300,0
2014-03-13 11:56:03,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 11:56:05,2,150,0,0,0,0,0,0,0,0,100,50,0
2014-03-13 11:56:17,1,20,0,0,0,20,0,0,0,0,0,0,0
2014-03-13 11:56:18,38,2665,0,200,200,660,100,0,501,100,600,304,0
2014-03-13 11:56:23,3,300,0,0,0,100,0,0,100,0,100,0,0
2014-03-13 11:56:25,2,300,0,0,0,0,0,0,300,0,0,0,0
2014-03-13 11:56:27,12,808,0,0,0,105,0,100,300,0,200,103,0
2014-03-13 11:56:29,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 11:56:38,13,516,0,0,0,113,100,0,1,0,200,102,0
2014-03-13 11:56:48,6,520,0,0,0,300,100,0,0,0,100,20,0
2014-03-13 11:56:57,3,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 11:57:00,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:57:01,3,300,0,0,0,100,200,0,0,0,0,0,0
2014-03-13 11:57:04,1,25,0,0,0,0,0,0,0,0,25,0,0
2014-03-13 11:57:18,1,40,0,0,0,0,0,0,0,0,40,0,0
2014-03-13 11:57:22,9,632,0,0,0,500,132,0,0,0,0,0,0
2014-03-13 11:57:23,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:57:24,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:57:26,4,400,0,100,0,200,100,0,0,0,0,0,0
2014-03-13 11:57:29,8,1322,0,0,100,347,100,0,0,0,675,100,0
2014-03-13 11:57:30,2,200,0,0,0,0,0,0,100,100,0,0,0
2014-03-13 11:57:38,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 11:57:40,2,600,0,0,0,0,0,0,100,0,500,0,0
2014-03-13 11:57:41,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 11:57:47,5,328,0,0,0,128,100,0,0,0,100,0,0
2014-03-13 11:57:55,3,600,0,400,0,100,0,0,0,0,0,100,0
2014-03-13 11:58:19,1,75,0,0,0,75,0,0,0,0,0,0,0
2014-03-13 11:58:45,3,225,0,0,0,125,0,0,0,0,100,0,0
2014-03-13 11:58:47,3,175,0,175,0,0,0,0,0,0,0,0,0
2014-03-13 11:58:49,5,525,0,325,100,100,0,0,0,0,0,0,0
2014-03-13 11:58:55,2,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 11:59:09,4,474,0,200,0,0,100,0,74,0,100,0,0
2014-03-13 11:59:12,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 11:59:45,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 11:59:51,25,1692,0,100,0,586,0,200,0,100,400,306,0
2014-03-13 11:59:52,3,105,0,0,0,5,0,0,100,0,0,0,0
2014-03-13 12:00:00,8,522,0,0,0,300,0,0,209,0,13,0,0
2014-03-13 12:00:01,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:00:03,1,80,0,0,0,80,0,0,0,0,0,0,0
2014-03-13 12:00:06,13,1300,0,0,0,400,300,0,200,100,200,100,0
2014-03-13 12:00:14,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 12:00:28,1,2,0,2,0,0,0,0,0,0,0,0,0
2014-03-13 12:00:54,1,32,0,0,0,0,0,0,0,0,32,0,0
2014-03-13 12:01:04,8,675,0,0,0,175,400,0,0,0,100,0,0
2014-03-13 12:01:22,4,215,0,0,0,115,0,0,100,0,0,0,0
2014-03-13 12:01:25,4,102,0,0,0,100,0,0,2,0,0,0,0
2014-03-13 12:01:38,18,1906,0,100,300,206,300,0,300,0,600,100,0
2014-03-13 12:01:43,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 12:01:50,1,21,0,0,0,0,0,0,0,21,0,0,0
2014-03-13 12:02:24,6,362,0,0,0,200,141,0,0,21,0,0,0
2014-03-13 12:02:27,9,1200,0,0,0,500,200,0,100,0,200,200,0
2014-03-13 12:02:29,5,400,0,0,100,200,0,0,0,100,0,0,0
2014-03-13 12:02:30,2,200,0,0,0,0,0,0,0,0,200,0,0
2014-03-13 12:02:55,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:02:58,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:03:02,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 12:03:03,1,4,0,4,0,0,0,0,0,0,0,0,0
2014-03-13 12:03:06,23,2240,0,796,100,510,100,0,100,200,100,334,0
2014-03-13 12:03:07,1,27,0,0,0,0,0,0,0,0,0,27,0
2014-03-13 12:03:09,3,475,0,0,0,175,0,0,0,0,300,0,0
2014-03-13 12:03:16,2,200,0,0,0,100,100,0,0,0,0,0,0
2014-03-13 12:03:21,12,1450,0,100,100,700,350,0,0,0,200,0,0
2014-03-13 12:03:22,15,1157,0,400,0,204,150,0,100,0,200,103,0
2014-03-13 12:03:23,7,320,0,0,0,98,0,0,100,79,0,43,0
2014-03-13 12:03:26,1,6,0,6,0,0,0,0,0,0,0,0,0
2014-03-13 12:03:33,22,1302,0,0,0,320,100,0,200,79,500,103,0
2014-03-13 12:03:49,7,500,0,0,0,300,100,0,0,100,0,0,0
2014-03-13 12:04:02,14,333,0,5,3,116,0,0,9,0,200,0,0
2014-03-13 12:04:09,1,35,0,0,0,0,0,0,0,0,35,0,0
2014-03-13 12:04:16,2,108,0,0,0,0,0,0,108,0,0,0,0
2014-03-13 12:04:23,1,11,0,11,0,0,0,0,0,0,0,0,0
2014-03-13 12:04:28,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 12:04:29,24,3126,0,0,0,706,195,0,1825,0,300,100,0
2014-03-13 12:04:36,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:04:38,2,200,0,0,0,100,0,0,100,0,0,0,0
2014-03-13 12:04:44,28,2607,0,100,300,705,100,0,500,200,400,302,0
2014-03-13 12:04:45,1,4,0,4,0,0,0,0,0,0,0,0,0
2014-03-13 12:04:49,2,200,0,0,0,0,0,0,100,0,100,0,0
2014-03-13 12:04:52,2,105,0,100,0,0,0,0,5,0,0,0,0
2014-03-13 12:04:53,1,5,0,0,0,0,0,0,5,0,0,0,0
2014-03-13 12:04:55,9,920,0,100,0,100,100,0,100,100,320,100,0
2014-03-13 12:05:00,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 12:05:03,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:05:15,2,200,0,0,0,100,0,0,0,0,100,0,0
2014-03-13 12:05:17,21,1621,0,0,0,815,100,0,300,0,200,206,0
2014-03-13 12:05:22,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:05:33,1,84,0,0,0,0,0,0,0,0,84,0,0
2014-03-13 12:05:39,10,1116,0,100,100,300,0,0,100,0,416,100,0
2014-03-13 12:05:40,2,14,0,0,0,14,0,0,0,0,0,0,0
2014-03-13 12:05:58,27,1290,0,200,100,600,0,0,102,0,180,108,0
2014-03-13 12:05:59,8,608,0,0,0,200,200,0,100,0,108,0,0
2014-03-13 12:06:03,1,64,0,0,0,0,0,0,0,0,64,0,0
2014-03-13 12:06:04,1,36,0,0,0,0,0,0,0,0,36,0,0
2014-03-13 12:06:06,21,2384,0,100,100,571,1112,100,0,0,300,101,0
2014-03-13 12:06:07,4,400,0,0,0,100,0,0,0,0,0,300,0
2014-03-13 12:06:10,2,200,0,0,0,200,0,0,0,0,0,0,0
2014-03-13 12:06:19,2,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:06:22,4,300,0,0,0,120,180,0,0,0,0,0,0
2014-03-13 12:06:24,20,2679,0,101,100,1541,0,0,400,0,537,0,0
2014-03-13 12:06:25,4,400,0,0,0,100,0,0,100,100,100,0,0
2014-03-13 12:06:26,2,150,0,100,0,0,0,50,0,0,0,0,0
2014-03-13 12:06:30,4,400,0,0,0,0,0,0,400,0,0,0,0
2014-03-13 12:06:36,9,780,0,30,0,0,100,50,400,100,100,0,0
2014-03-13 12:06:37,2,200,0,100,0,0,0,0,0,0,0,100,0
2014-03-13 12:06:49,7,691,0,400,100,0,0,0,0,0,0,191,0
2014-03-13 12:06:50,2,200,0,0,0,0,0,0,200,0,0,0,0
2014-03-13 12:07:02,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:07:03,1,100,0,0,0,0,0,0,100,0,0,0,0
2014-03-13 12:07:04,7,800,0,200,200,0,100,0,0,100,100,100,0
2014-03-13 12:07:18,13,1301,0,300,0,200,0,0,401,100,200,100,0
2014-03-13 12:07:19,3,300,0,0,100,0,0,0,100,0,100,0,0
2014-03-13 12:07:23,3,300,0,0,0,0,0,0,0,100,0,200,0
2014-03-13 12:07:27,1,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 12:07:38,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 12:07:40,28,2104,0,100,128,229,400,0,844,100,200,103,0
2014-03-13 12:07:41,5,520,0,200,0,96,0,100,100,24,0,0,0
2014-03-13 12:07:42,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 12:07:44,5,410,0,100,0,0,0,0,100,100,110,0,0
2014-03-13 12:07:50,3,316,0,316,0,0,0,0,0,0,0,0,0
2014-03-13 12:08:02,1,84,0,0,0,0,84,0,0,0,0,0,0
2014-03-13 12:08:04,1,16,0,0,0,0,0,0,0,0,16,0,0
2014-03-13 12:08:08,11,1202,0,0,100,400,100,0,202,0,200,200,0
2014-03-13 12:08:13,10,869,0,100,0,169,200,0,100,0,100,200,0
2014-03-13 12:08:18,2,138,0,0,0,74,0,0,0,0,64,0,0
2014-03-13 12:08:22,13,1069,0,100,100,5,0,0,200,100,462,102,0
2014-03-13 12:08:23,2,200,0,0,0,0,0,100,0,0,100,0,0
2014-03-13 12:08:27,5,1320,0,0,0,100,1100,0,100,0,0,20,0
2014-03-13 12:08:32,7,800,0,0,0,500,100,100,100,0,0,0,0
2014-03-13 12:08:39,2,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 12:08:44,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 12:08:46,5,682,0,0,100,100,82,0,0,100,300,0,0
2014-03-13 12:08:47,5,664,0,0,0,0,0,100,200,0,64,300,0
2014-03-13 12:08:48,12,1064,0,0,0,164,0,100,100,0,0,700,0
2014-03-13 12:08:52,2,200,0,100,0,0,0,0,0,0,100,0,0
2014-03-13 12:08:53,3,300,0,0,100,0,0,0,100,0,100,0,0
2014-03-13 12:08:54,4,400,0,0,0,0,200,0,100,100,0,0,0
2014-03-13 12:09:00,2,500,0,0,0,400,0,100,0,0,0,0,0
2014-03-13 12:09:01,1,25,0,0,25,0,0,0,0,0,0,0,0
2014-03-13 12:09:05,8,875,0,100,0,100,175,0,300,0,200,0,0
2014-03-13 12:09:06,23,2133,0,0,200,866,100,100,400,0,64,403,0
2014-03-13 12:09:08,2,200,0,0,100,0,0,0,0,0,0,100,0
2014-03-13 12:09:10,5,900,0,0,0,200,0,0,0,0,700,0,0
2014-03-13 12:09:12,9,800,0,100,0,400,0,0,0,100,100,100,0
2014-03-13 12:09:13,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 12:09:17,14,667,0,0,73,231,100,0,100,0,60,103,0
2014-03-13 12:09:18,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 12:09:20,2,200,0,0,0,0,100,0,0,0,100,0,0
2014-03-13 12:09:40,5,317,0,0,100,0,0,0,101,0,100,16,0
2014-03-13 12:09:41,4,400,0,0,0,200,0,0,0,100,100,0,0
2014-03-13 12:09:42,7,419,0,0,0,419,0,0,0,0,0,0,0
2014-03-13 12:09:43,8,912,0,100,100,412,100,0,100,100,0,0,0
2014-03-13 12:09:47,3,300,0,0,0,100,0,0,0,100,100,0,0
2014-03-13 12:09:53,18,1702,0,0,400,500,100,200,2,100,300,100,0
2014-03-13 12:09:59,15,1022,0,0,100,309,0,0,411,0,100,102,0
2014-03-13 12:10:01,1,100,0,0,0,0,0,100,0,0,0,0,0
2014-03-13 12:10:08,8,705,0,100,0,105,100,0,200,0,200,0,0
2014-03-13 12:10:17,6,442,0,0,0,242,100,0,0,0,100,0,0
2014-03-13 12:10:20,4,295,0,0,0,258,0,0,0,0,0,37,0
2014-03-13 12:10:22,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 12:10:29,11,1300,0,300,0,300,0,0,0,100,300,300,0
2014-03-13 12:10:36,3,276,0,100,0,0,0,0,0,100,76,0,0
