TimeInterval,TradeCount,Volume,Chicago,NASDAQ OMX,BATS,NASDAQ OMX BX,Direct Edge X,NASDAQ OMX PSX,National,NYSE Arca SM,Direct Edge A,BATS Y,NYSE
2014-03-13 09:52:02,2,300,0,0,0,0,0,0,0,0,100,0,200
2014-03-13 09:52:08,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 09:52:10,5,636,0,136,100,0,400,0,0,0,0,0,0
2014-03-13 09:52:15,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 09:52:16,4,375,0,175,100,0,0,0,0,100,0,0,0
2014-03-13 09:52:19,4,600,0,0,0,0,0,0,0,200,0,0,400
2014-03-13 09:52:22,13,1219,0,519,0,0,0,0,0,500,0,0,200
2014-03-13 09:52:44,8,1400,0,800,500,0,0,0,0,0,0,0,100
2014-03-13 09:52:46,8,1100,0,100,500,0,0,0,0,300,0,0,200
2014-03-13 09:52:52,3,600,0,0,0,0,0,0,0,0,0,0,600
2014-03-13 09:53:01,4,400,0,100,0,0,0,0,0,300,0,0,0
2014-03-13 09:53:02,4,400,0,400,0,0,0,0,0,0,0,0,0
2014-03-13 09:53:06,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 09:53:13,8,753,0,100,200,0,0,0,0,436,0,0,17
2014-03-13 09:53:18,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:53:19,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 09:53:25,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 09:53:29,4,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 09:53:32,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 09:53:34,6,505,0,200,100,0,0,0,0,5,0,0,200
2014-03-13 09:54:18,9,900,0,211,89,0,0,0,0,300,0,0,300
2014-03-13 09:54:24,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 09:54:26,3,213,0,0,0,0,0,0,0,113,100,0,0
2014-03-13 09:54:31,19,2106,0,103,203,0,1300,0,0,200,0,0,300
2014-03-13 09:54:45,2,400,0,0,0,0,0,0,0,0,0,0,400
2014-03-13 09:54:52,1,237,0,0,0,0,0,0,0,0,0,0,237
2014-03-13 09:55:03,5,700,0,0,0,0,100,0,0,200,0,0,400
2014-03-13 09:55:06,4,300,0,0,100,0,0,0,0,0,100,0,100
2014-03-13 09:55:07,5,8163,0,0,0,0,0,0,0,8063,0,0,100
2014-03-13 09:55:10,2,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:55:17,29,2736,0,100,300,300,300,0,0,600,300,300,536
2014-03-13 09:55:32,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:56:00,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 09:56:10,1,10,0,0,0,0,0,0,0,0,0,0,10
2014-03-13 09:56:13,2,900,0,0,0,0,0,0,0,0,0,0,900
2014-03-13 09:56:16,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:56:22,10,1200,0,200,200,100,300,0,0,200,0,0,200
2014-03-13 09:56:25,4,400,0,100,0,0,0,0,0,300,0,0,0
2014-03-13 09:56:27,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 09:56:35,1,16,0,0,0,0,0,0,0,16,0,0,0
2014-03-13 09:56:53,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 09:56:55,6,610,0,100,0,0,300,0,0,100,0,0,110
2014-03-13 09:57:06,1,29,0,0,0,0,29,0,0,0,0,0,0
2014-03-13 09:57:10,4,242,0,1,0,100,0,0,0,0,0,0,141
2014-03-13 09:57:28,8,744,0,200,200,0,100,0,0,144,0,0,100
2014-03-13 09:57:43,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 09:57:58,1,10,0,0,0,0,0,0,0,0,10,0,0
2014-03-13 09:58:07,4,253,0,0,0,106,0,0,0,0,47,0,100
2014-03-13 09:58:26,25,2550,0,300,100,0,1200,0,0,200,250,0,500
2014-03-13 09:58:43,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 09:59:01,28,2448,0,300,200,0,800,0,0,500,148,0,500
2014-03-13 09:59:02,11,1200,0,300,300,0,0,0,0,400,0,0,200
2014-03-13 09:59:22,3,300,0,100,0,0,0,0,0,100,0,0,100
2014-03-13 09:59:24,1,300,0,0,0,0,0,0,0,0,0,0,300
2014-03-13 09:59:42,7,721,0,10,0,0,100,0,0,200,100,0,311
2014-03-13 09:59:45,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 09:59:58,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:00:01,1,56,0,0,0,0,56,0,0,0,0,0,0
2014-03-13 10:00:12,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:00:13,1,55,0,0,0,0,0,0,0,0,0,0,55
2014-03-13 10:00:16,9,946,0,1,100,0,200,0,0,100,0,0,545
2014-03-13 10:00:17,2,190,0,100,0,0,0,0,0,0,0,0,90
2014-03-13 10:00:19,1,10,0,0,0,0,0,0,0,0,0,0,10
2014-03-13 10:00:28,6,1800,0,500,0,0,0,0,0,200,0,0,1100
2014-03-13 10:00:31,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:00:32,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 10:00:34,6,600,0,100,100,0,100,0,0,200,0,0,100
2014-03-13 10:00:35,1,3,0,3,0,0,0,0,0,0,0,0,0
2014-03-13 10:00:40,5,500,0,100,0,0,0,100,0,100,0,0,200
2014-03-13 10:00:53,2,500,0,0,0,100,0,0,0,0,0,0,400
2014-03-13 10:00:55,9,1200,0,600,0,0,0,100,0,500,0,0,0
2014-03-13 10:00:56,2,300,0,100,0,0,0,0,0,0,0,0,200
2014-03-13 10:01:00,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:01:07,8,800,0,200,100,0,0,0,0,100,0,0,400
2014-03-13 10:01:08,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:09,4,500,0,400,0,0,0,0,0,100,0,0,0
2014-03-13 10:01:14,3,600,0,0,0,0,0,0,0,400,0,0,200
2014-03-13 10:01:15,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 10:01:24,8,1139,0,500,0,0,0,0,0,139,0,0,500
2014-03-13 10:01:25,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:01:31,2,334,0,0,0,0,134,0,0,0,0,0,200
2014-03-13 10:01:37,3,209,0,200,9,0,0,0,0,0,0,0,0
2014-03-13 10:01:43,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:44,3,204,0,204,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:45,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:01:48,9,618,0,117,0,0,100,0,0,301,0,0,100
2014-03-13 10:01:50,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:01:51,3,118,0,18,0,0,0,0,0,100,0,0,0
2014-03-13 10:01:56,3,118,0,18,0,0,0,0,0,0,0,0,100
2014-03-13 10:02:00,4,318,0,0,0,100,118,0,0,0,100,0,0
2014-03-13 10:02:01,2,300,0,100,0,0,0,0,0,0,0,0,200
2014-03-13 10:02:04,5,400,0,100,0,0,100,0,0,200,0,0,0
2014-03-13 10:02:05,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:02:06,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:02:07,7,917,0,200,0,0,0,0,0,100,100,0,517
2014-03-13 10:02:14,2,500,0,0,0,0,0,0,0,100,0,0,400
2014-03-13 10:02:15,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:02:22,8,486,0,19,0,0,100,0,0,167,0,0,200
2014-03-13 10:02:28,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:02:45,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:02:46,14,1300,0,200,400,0,400,0,0,200,0,0,100
2014-03-13 10:02:59,2,300,0,0,0,0,200,0,0,100,0,0,0
2014-03-13 10:03:04,4,400,0,0,100,0,0,0,0,200,100,0,0
2014-03-13 10:03:06,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:03:13,6,700,0,100,0,0,100,0,0,100,0,0,400
2014-03-13 10:03:18,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:03:24,19,2371,0,610,700,0,361,0,0,300,0,100,300
2014-03-13 10:03:34,4,800,0,300,0,0,0,0,0,0,0,0,500
2014-03-13 10:03:36,1,300,0,0,300,0,0,0,0,0,0,0,0
2014-03-13 10:03:40,9,1000,0,100,400,0,0,0,0,300,0,0,200
2014-03-13 10:03:41,3,22,0,22,0,0,0,0,0,0,0,0,0
2014-03-13 10:03:49,5,414,0,100,14,0,100,0,0,100,0,0,100
2014-03-13 10:03:51,11,1800,0,600,200,0,200,0,0,300,0,0,500
2014-03-13 10:03:53,3,300,0,0,0,0,0,0,0,0,100,0,200
2014-03-13 10:03:56,1,5,0,5,0,0,0,0,0,0,0,0,0
2014-03-13 10:03:57,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:04:05,3,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 10:04:12,6,700,0,0,0,0,200,0,0,100,100,0,300
2014-03-13 10:04:18,5,605,0,313,0,0,0,0,0,0,0,0,292
2014-03-13 10:04:19,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:04:23,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:04:30,5,401,0,0,0,0,200,0,0,101,0,0,100
2014-03-13 10:04:43,1,199,0,0,0,0,0,0,0,0,0,0,199
2014-03-13 10:04:44,19,1805,0,203,600,100,300,0,0,402,0,0,200
2014-03-13 10:04:45,2,134,0,34,0,0,100,0,0,0,0,0,0
2014-03-13 10:04:46,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:04:52,3,300,0,0,100,0,0,0,0,100,0,0,100
2014-03-13 10:04:56,7,900,0,300,0,0,100,0,0,200,0,0,300
2014-03-13 10:04:59,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:05:06,4,1000,0,0,0,0,800,0,0,100,0,0,100
2014-03-13 10:05:07,4,400,0,0,0,0,0,0,0,200,0,0,200
2014-03-13 10:05:08,16,1223,0,109,214,0,0,0,0,600,0,0,300
2014-03-13 10:05:11,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:05:23,7,920,0,100,200,0,0,0,0,200,0,0,420
2014-03-13 10:05:31,15,1346,0,300,0,0,400,0,0,466,0,0,180
2014-03-13 10:06:05,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:06:07,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:06:13,7,650,0,0,0,0,0,0,0,600,0,0,50
2014-03-13 10:06:18,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:06:26,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 10:06:32,3,400,0,0,100,0,0,0,0,0,300,0,0
2014-03-13 10:06:45,2,400,0,0,0,0,0,0,0,0,0,0,400
2014-03-13 10:06:52,4,224,0,124,0,100,0,0,0,0,0,0,0
2014-03-13 10:07:04,16,1859,0,56,303,0,600,0,0,900,0,0,0
2014-03-13 10:07:05,14,1791,0,1100,491,0,0,0,0,0,0,0,200
2014-03-13 10:07:07,5,500,0,100,100,0,0,0,0,100,0,0,200
2014-03-13 10:07:09,4,400,0,0,0,0,0,0,0,300,0,0,100
2014-03-13 10:07:10,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:07:11,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:07:15,7,700,0,200,200,0,0,0,0,200,0,0,100
2014-03-13 10:07:19,10,2100,0,600,200,0,100,0,0,100,100,0,1000
2014-03-13 10:07:23,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:07:26,12,1401,0,300,200,200,0,100,0,201,0,0,400
2014-03-13 10:07:30,7,683,0,414,0,0,0,0,0,0,0,0,269
2014-03-13 10:07:39,8,700,0,200,100,0,0,0,0,200,0,0,200
2014-03-13 10:07:40,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:07:50,10,840,0,140,100,100,100,0,0,200,0,0,200
2014-03-13 10:07:52,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:07:53,3,300,0,100,100,0,0,0,0,100,0,0,0
2014-03-13 10:07:55,5,902,0,2,0,0,0,0,0,100,0,0,800
2014-03-13 10:08:00,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:08:04,5,343,0,143,0,0,0,0,0,200,0,0,0
2014-03-13 10:08:06,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:08:24,6,736,0,40,0,0,100,0,0,196,100,0,300
2014-03-13 10:08:25,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:08:26,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:08:32,29,2750,0,1508,400,0,200,0,0,300,100,0,242
2014-03-13 10:08:35,3,300,0,0,0,0,0,0,0,200,0,0,100
2014-03-13 10:08:38,9,1600,0,800,200,0,100,0,0,100,0,0,400
2014-03-13 10:08:39,4,376,0,100,76,0,0,0,0,100,0,0,100
2014-03-13 10:08:40,5,524,0,0,24,0,0,0,0,200,0,0,300
2014-03-13 10:09:07,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:09:15,2,200,0,0,0,0,100,0,0,0,0,0,100
2014-03-13 10:09:24,8,811,0,100,0,0,111,0,0,500,0,0,100
2014-03-13 10:09:25,2,200,0,0,0,0,0,0,0,0,100,0,100
2014-03-13 10:09:26,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:09:31,1,200,0,0,0,0,200,0,0,0,0,0,0
2014-03-13 10:09:32,2,200,0,200,0,0,0,0,0,0,0,0,0
2014-03-13 10:09:46,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 10:09:49,4,400,0,100,0,0,0,0,0,100,0,0,200
2014-03-13 10:09:51,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:09:54,7,900,0,0,200,0,0,0,0,400,0,0,300
2014-03-13 10:10:00,7,500,0,315,185,0,0,0,0,0,0,0,0
2014-03-13 10:10:10,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:10:11,6,326,0,1,15,0,100,0,0,210,0,0,0
2014-03-13 10:10:12,1,187,0,0,0,0,0,0,0,0,0,0,187
2014-03-13 10:10:25,1,3,0,0,0,0,0,0,0,0,0,0,3
2014-03-13 10:10:27,4,223,0,223,0,0,0,0,0,0,0,0,0
2014-03-13 10:10:32,4,374,0,100,0,0,0,0,0,0,0,0,274
2014-03-13 10:10:57,10,1000,0,200,100,0,300,0,0,100,0,300,0
2014-03-13 10:11:05,2,200,0,0,0,0,0,0,0,200,0,0,0
2014-03-13 10:11:06,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:11:10,8,648,0,314,100,0,0,0,0,134,0,0,100
2014-03-13 10:11:12,1,86,0,0,0,0,0,0,0,86,0,0,0
2014-03-13 10:11:14,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:11:21,5,600,0,100,0,0,0,0,0,100,0,0,400
2014-03-13 10:11:22,2,50,0,50,0,0,0,0,0,0,0,0,0
2014-03-13 10:11:23,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:11:24,11,1287,0,0,800,0,100,0,0,387,0,0,0
2014-03-13 10:11:25,3,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 10:11:29,2,600,0,0,0,0,0,0,0,0,0,0,600
2014-03-13 10:11:33,5,412,0,112,200,0,0,0,0,0,0,0,100
2014-03-13 10:11:35,3,400,0,100,0,0,200,0,0,100,0,0,0
2014-03-13 10:11:36,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:11:47,2,500,0,0,0,0,0,0,0,0,0,0,500
2014-03-13 10:11:50,4,400,0,100,100,0,0,0,0,100,0,0,100
2014-03-13 10:11:54,1,1,0,1,0,0,0,0,0,0,0,0,0
2014-03-13 10:11:56,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:11:58,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:12:01,2,200,0,0,100,0,0,0,0,100,0,0,0
2014-03-13 10:12:12,3,800,0,100,0,0,0,0,0,0,0,0,700
2014-03-13 10:12:18,6,500,0,0,100,0,100,0,0,200,0,0,100
2014-03-13 10:12:25,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:12:30,6,507,0,100,0,0,200,0,0,200,0,0,7
2014-03-13 10:12:36,7,693,0,200,100,0,200,0,0,100,0,0,93
2014-03-13 10:12:41,1,87,0,0,0,0,0,0,0,0,0,0,87
2014-03-13 10:12:42,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:12:43,3,400,0,200,0,0,0,0,0,0,0,0,200
2014-03-13 10:12:44,3,230,0,0,0,0,0,0,0,0,0,0,230
2014-03-13 10:12:50,2,200,0,0,0,0,0,0,0,100,0,100,0
2014-03-13 10:12:51,1,52,0,52,0,0,0,0,0,0,0,0,0
2014-03-13 10:12:54,4,600,0,0,0,0,0,0,0,401,0,0,199
2014-03-13 10:13:00,4,600,0,100,0,0,0,0,0,0,0,0,500
2014-03-13 10:13:01,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:13:06,2,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 10:13:13,12,1100,0,500,200,0,0,0,0,0,0,0,400
2014-03-13 10:13:14,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:13:17,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:13:21,9,715,0,300,300,0,0,0,0,14,1,0,100
2014-03-13 10:13:29,7,800,0,100,0,0,200,0,0,200,0,0,300
2014-03-13 10:13:41,2,200,0,0,0,0,100,0,0,100,0,0,0
2014-03-13 10:13:42,10,775,0,669,0,0,0,0,0,100,0,0,6
2014-03-13 10:13:50,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:13:56,4,400,0,0,0,0,0,0,0,200,0,0,200
2014-03-13 10:14:24,1,25,0,0,0,25,0,0,0,0,0,0,0
2014-03-13 10:14:26,14,1500,0,300,300,0,100,0,0,500,0,0,300
2014-03-13 10:14:27,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:14:28,5,500,0,100,200,0,0,0,0,100,0,0,100
2014-03-13 10:14:29,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:14:32,11,1505,0,800,2,0,0,0,0,3,0,100,600
2014-03-13 10:14:40,4,600,0,0,0,0,0,0,0,200,0,0,400
2014-03-13 10:14:44,2,111,0,0,0,0,0,0,0,0,11,0,100
2014-03-13 10:14:48,31,3291,0,971,200,0,0,0,0,400,100,0,1620
2014-03-13 10:14:49,10,813,0,613,100,0,0,0,0,0,0,0,100
2014-03-13 10:14:50,2,300,0,300,0,0,0,0,0,0,0,0,0
2014-03-13 10:15:04,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:15:12,3,203,0,3,100,0,0,0,0,100,0,0,0
2014-03-13 10:15:17,5,700,0,0,100,0,0,0,0,300,0,0,300
2014-03-13 10:15:22,1,12,0,12,0,0,0,0,0,0,0,0,0
2014-03-13 10:15:28,11,1200,0,100,400,0,200,0,0,100,0,0,400
2014-03-13 10:15:29,3,254,0,0,0,54,100,0,0,0,0,100,0
2014-03-13 10:15:37,1,100,0,0,0,0,0,0,0,0,100,0,0
2014-03-13 10:15:40,25,6901,0,400,401,0,0,0,0,5000,200,0,900
2014-03-13 10:15:46,12,1300,0,800,0,0,0,0,0,300,0,0,200
2014-03-13 10:15:47,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 10:15:50,1,100,0,0,0,0,100,0,0,0,0,0,0
2014-03-13 10:15:54,8,704,0,0,100,0,0,0,0,500,0,0,104
2014-03-13 10:15:58,1,3,0,3,0,0,0,0,0,0,0,0,0
2014-03-13 10:16:02,7,700,0,200,100,0,0,0,0,300,0,0,100
2014-03-13 10:16:03,10,925,0,325,100,0,100,0,0,200,0,0,200
2014-03-13 10:16:04,3,114,0,100,0,0,0,0,0,0,0,0,14
2014-03-13 10:16:07,2,200,0,0,200,0,0,0,0,0,0,0,0
2014-03-13 10:16:11,3,400,0,0,0,0,200,0,0,100,0,0,100
2014-03-13 10:16:15,7,775,0,164,200,0,0,0,0,100,0,11,300
2014-03-13 10:16:25,4,300,0,250,0,0,0,0,0,0,0,0,50
2014-03-13 10:16:28,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:16:40,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:16:49,1,50,0,0,0,0,0,0,0,0,0,0,50
2014-03-13 10:17:02,6,550,0,200,0,0,0,0,0,200,0,0,150
2014-03-13 10:17:10,3,301,0,0,101,0,200,0,0,0,0,0,0
2014-03-13 10:17:21,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:17:30,1,20,0,0,0,0,0,0,0,0,0,0,20
2014-03-13 10:17:31,10,1000,0,100,100,0,0,0,0,500,0,0,300
2014-03-13 10:17:32,2,200,0,100,0,0,0,0,0,100,0,0,0
2014-03-13 10:17:35,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:17:57,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:18:04,9,801,0,100,100,0,100,0,0,401,0,0,100
2014-03-13 10:18:05,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:18:06,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:18:21,7,700,0,200,0,0,100,0,0,200,0,100,100
2014-03-13 10:18:35,3,237,0,237,0,0,0,0,0,0,0,0,0
2014-03-13 10:18:37,8,900,0,200,100,0,300,0,0,100,200,0,0
2014-03-13 10:18:39,10,1000,0,900,100,0,0,0,0,0,0,0,0
2014-03-13 10:18:44,12,1025,0,400,312,0,0,0,0,200,0,0,113
2014-03-13 10:18:49,3,287,0,100,0,0,0,0,0,87,0,0,100
2014-03-13 10:18:51,10,813,0,200,300,0,0,0,0,213,0,0,100
2014-03-13 10:18:55,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 10:19:03,11,1250,0,750,0,0,0,0,0,0,100,0,400
2014-03-13 10:19:09,6,502,0,100,100,0,0,0,0,200,0,0,102
2014-03-13 10:19:14,14,1700,0,500,300,0,0,0,0,600,0,0,300
2014-03-13 10:19:19,6,500,0,100,0,0,0,0,0,200,0,0,200
2014-03-13 10:19:20,2,200,0,0,0,0,0,0,0,0,100,0,100
2014-03-13 10:19:21,2,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:19:22,3,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 10:19:27,19,1828,0,828,100,0,0,0,0,0,200,0,700
2014-03-13 10:19:28,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:19:36,11,1100,0,200,400,0,0,0,0,100,0,0,400
2014-03-13 10:19:37,3,300,0,0,200,0,0,0,0,0,0,0,100
2014-03-13 10:19:38,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:19:39,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:19:44,148,12175,0,6335,1500,0,650,0,0,990,100,100,2500
2014-03-13 10:19:45,6,500,0,0,0,0,200,0,0,100,0,0,200
2014-03-13 10:19:46,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:19:48,2,200,0,0,0,0,0,0,0,100,0,0,100
2014-03-13 10:19:51,2,500,0,100,0,0,0,0,0,0,0,0,400
2014-03-13 10:19:56,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 10:19:57,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:19:58,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:20:05,7,617,0,100,117,0,100,0,0,100,0,0,200
2014-03-13 10:20:09,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:20:14,6,709,0,9,300,0,0,0,0,300,0,0,100
2014-03-13 10:20:16,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:20:17,4,1100,0,200,0,0,0,0,0,0,100,0,800
2014-03-13 10:20:18,4,700,0,0,0,0,0,0,0,0,100,100,500
2014-03-13 10:20:20,1,200,0,0,0,0,0,0,0,0,0,0,200
2014-03-13 10:20:22,8,815,0,100,300,200,15,0,0,200,0,0,0
2014-03-13 10:20:23,1,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:20:24,1,85,0,85,0,0,0,0,0,0,0,0,0
2014-03-13 10:20:30,6,618,0,203,115,0,0,0,0,0,0,0,300
2014-03-13 10:20:34,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:20:40,10,1000,0,400,0,0,0,0,0,500,0,0,100
2014-03-13 10:20:43,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:20:44,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:20:47,1,1,0,0,0,1,0,0,0,0,0,0,0
2014-03-13 10:20:48,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:20:57,11,1600,0,100,400,0,500,0,0,300,0,200,100
2014-03-13 10:20:58,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:21:04,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:21:13,7,700,0,200,100,0,100,0,0,100,100,0,100
2014-03-13 10:21:16,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:21:28,9,1100,0,200,300,0,0,0,0,100,100,0,400
2014-03-13 10:21:33,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:21:44,4,400,0,100,100,0,0,0,0,200,0,0,0
2014-03-13 10:21:51,4,400,0,100,100,0,0,0,0,100,100,0,0
2014-03-13 10:21:59,2,100,0,100,0,0,0,0,0,0,0,0,0
2014-03-13 10:22:00,1,100,0,0,0,100,0,0,0,0,0,0,0
2014-03-13 10:22:02,1,100,0,0,100,0,0,0,0,0,0,0,0
2014-03-13 10:22:07,1,100,0,0,0,0,0,0,0,0,0,0,100
2014-03-13 10:22:17,2,100,0,0,0,0,84,0,0,0,0,0,16
2014-03-13 10:22:23,3,300,0,100,0,0,0,0,0,200,0,0,0
2014-03-13 10:22:26,2,200,0,100,0,0,0,0,0,0,0,0,100
2014-03-13 10:22:30,11,1254,0,400,200,0,0,0,0,100,354,0,200
2014-03-13 10:22:31,2,300,0,100,0,0,0,0,0,0,0,0,200
2014-03-13 10:22:32,1,89,0,0,0,0,0,0,0,0,0,0,89
2014-03-13 10:22:33,1,100,0,0,0,0,0,0,0,0,0,100,0
2014-03-13 10:22:38,5,600,0,100,0,0,100,0,0,100,100,0,200
2014-03-13 10:23:03,11,819,0,163,100,0,0,0,0,356,0,100,100
2014-03-13 10:23:10,1,100,0,0,0,0,0,0,0,100,0,0,0
2014-03-13 10:23:11,11,4444,0,700,0,0,0,0,0,3444,0,0,300
2014-03-13 10:23:13,14,2300,0,200,200,0,0,0,0,1300,100,0,500
2014-03-13 10:23:15,1,59,0,0,0,0,0,0,0,0,0,0,59
2014-03-13 10:23:23,6,700,0,300,0,0,100,0,0,100,0,0,200
2014-03-13 10:23:30,7,700,0,500,0,0,0,0,0,100,0,100,0
2014-03-13 10:23:38,4,500,0,200,100,0,200,0,0,0,0,0,0
